@relation sales_clothes

@attribute No. numeric
@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_color {white,green,other,black,yellow,blue,pink,grey,red,dual,brown,beige}
@attribute product_variation_size_id {M,XS,S,XXS,L,XXL,OTHER,XXXXXL,XXXL,XL,XXXS,XXXXL}
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute origin_country {CN,US,VE,AT,SG,GB}
@attribute merchant_rating numeric

@data
476,11,108,5000,0,2.95,299,72,47,59,36,85,0,0,0,0,other,S,50,3,52,50,CN,3.873083
477,13,13,1000,0,3.7,332,149,56,57,20,50,0,0,0,0,black,S,10,3,52,50,US,4.064476
478,11,38,20000,1,3.66,8971,3598,1821,1607,808,1137,0,0,0,0,black,S,50,2,42,50,CN,4.105127
479,11,10,1000,0,4.09,100,59,16,10,5,10,0,0,0,0,blue,XXS,4,2,20,50,CN,4.078095
480,11,10,100,0,4.14,51,29,9,8,1,4,0,0,0,0,white,S,50,2,43,50,CN,4.263681
481,9,34,50,0,5,0,0,0,0,0,0,0,0,0,0,white,S,6,3,41,50,CN,4.074203
482,6,7,50,0,2.67,3,1,0,0,1,1,0,0,0,0,pink,S,46,2,8,50,CN,4.058952
483,2.83,3,20000,1,3.62,1742,732,322,264,147,277,0,0,0,0,grey,XS,5,1,20,50,SG,3.918755
484,7,159,5000,0,3.39,1632,584,289,276,149,334,0,0,0,0,green,S,50,2,41,50,CN,4.081783
485,15,28,100,1,3.23,69,25,9,8,11,16,0,0,0,0,blue,S,50,4,51,50,CN,3.850613
486,14,68,5000,1,3.44,734,248,153,135,67,131,1,1,0,0,white,S,50,3,40,50,CN,4.226463
487,12,14,10,0,5,0,0,0,0,0,0,0,0,0,0,black,S,50,3,22,50,CN,3.884615
488,5.81,30,100,0,2.61,18,3,2,5,1,7,0,0,0,0,green,XS,3,2,41,50,CN,3.894761
489,16,22,100,1,3.15,72,20,17,9,6,20,0,0,0,0,grey,M,39,4,34,50,CN,3.417722
490,7,6,100,0,3.8,61,28,11,12,2,8,0,0,0,0,black,S,50,2,45,50,CN,4.216386
491,8,42,1000,0,3.95,449,230,87,60,25,47,0,0,0,0,black,M,50,2,40,50,CN,4.025364
492,12,13,10000,0,3.56,893,364,140,157,92,140,0,0,0,0,white,S,50,3,42,50,CN,4.087737
493,11,76,1000,1,4.1,364,212,61,38,20,33,1,1,0,0,other,S,50,2,40,50,CN,4.149141
494,11,14,1000,0,3.93,651,333,114,97,39,68,0,0,0,0,other,S,19,3,83,50,CN,4.279492
495,5.69,5,5000,0,3.61,437,183,80,63,42,69,0,0,0,0,red,M,50,2,39,50,CN,4.227531
496,12,11,100,1,3.28,40,10,11,8,2,9,0,0,0,0,black,XXXXL,50,3,38,50,CN,3.964592
497,7,6,100,0,3.6,25,10,4,5,3,3,0,0,0,0,black,S,50,2,127,50,CN,4.15528
499,5.66,5,10000,1,4.29,2068,1245,418,247,68,90,1,0,1,0,grey,XXL,50,1,138,50,CN,4.356188
500,8,7,20000,0,3.39,2877,1046,453,522,289,567,0,0,0,0,other,S,50,2,47,50,CN,4.156715
501,5,5,10000,1,3.88,1109,555,182,172,81,119,0,0,0,0,pink,M,2,2,50,50,CN,4.153665
502,14,13,5000,0,4.16,2082,1201,398,241,94,148,0,0,0,0,black,S,50,3,31,50,CN,4.217771
503,6,47,1000,0,4.28,134,84,19,22,2,7,0,0,0,0,other,S,50,2,43,50,CN,3.862314
504,8,7,10000,0,4.02,2694,1383,591,342,153,225,0,0,0,0,blue,S,50,3,31,50,CN,4.243712
505,5.83,5,100,0,4.36,22,13,5,3,1,0,0,0,0,0,yellow,XS,3,1,24,50,CN,3.952836
506,11,21,1000,0,4.08,545,295,113,65,27,45,0,0,0,0,white,XXL,17,3,70,50,CN,3.981623
508,9,8,5000,1,3.61,1926,740,405,345,164,272,0,0,0,0,black,XXL,50,3,41,50,CN,3.954443
509,8,56,10000,1,3.59,1285,469,286,252,94,184,0,0,0,0,black,M,50,3,36,50,CN,3.795238
510,3,3,50000,0,3.81,11408,5065,2342,1964,890,1147,0,0,0,0,red,S,50,1,38,50,CN,4.049157
511,6,17,5000,1,3.9,813,387,168,120,65,73,0,0,0,0,white,XS,50,2,38,50,CN,4.238173
512,3.86,6,50,0,4,6,3,0,3,0,0,0,0,0,0,white,XS,4,1,20,50,CN,3.860908
513,9,8,5000,0,4.03,827,445,159,103,45,75,0,0,0,0,black,S,50,3,42,50,CN,4.193589
514,5.89,5,5000,0,3.25,392,127,65,69,40,91,0,0,0,0,red,XS,2,2,24,50,CN,3.849593
515,11,17,1000,0,3.62,462,189,89,74,41,69,0,0,0,0,green,M,50,3,36,50,CN,4.136395
516,8,7,20000,1,3.95,9337,4487,1955,1532,658,705,0,0,0,0,black,XXL,50,2,38,50,CN,3.99759
517,8,140,10000,1,4.17,1910,1141,329,212,88,140,0,0,0,0,blue,S,50,3,19,50,CN,4.167805
518,11,168,10,0,3.33,3,0,2,0,1,0,0,0,0,0,white,S,3,3,33,50,CN,3.914894
519,11,168,10,0,3.33,3,0,2,0,1,0,0,0,0,0,white,S,3,3,33,50,CN,3.914894
520,8,7,100,0,2,2,0,0,1,0,1,0,0,0,0,black,XXS,46,3,41,50,CN,4.074203
521,2,8,50,0,3.88,8,5,1,0,0,2,0,0,0,0,grey,XXS,1,1,40,50,CN,3.943019
522,5.66,5,100,1,3.41,27,8,8,4,1,6,0,0,0,0,black,XXL,50,1,48,50,CN,3.833481
523,9,8,100,0,4.1,10,5,3,1,0,1,0,0,0,0,blue,XS,10,3,26,50,CN,4.022944
524,8,9,100,1,4.08,61,38,6,8,2,7,0,0,0,0,red,M,2,3,39,50,CN,4.076972
525,9,8,1000,0,3.78,282,127,47,58,20,30,0,0,0,0,red,S,15,3,43,50,CN,4.038734
526,2.76,17,1000,1,4.33,49,28,13,5,2,1,1,0,1,0,green,XS,3,1,43,50,CN,4.136723
527,3.83,4,100,0,3.57,67,27,15,6,7,12,0,0,0,0,red,XS,1,1,38,50,CN,3.95879
528,7,9,10000,1,4.47,1838,1253,351,139,42,53,1,0,1,0,black,S,50,2,43,50,CN,4.161797
529,6,43,1000,0,3.46,566,239,71,85,56,115,0,0,0,0,pink,M,15,2,43,50,CN,3.96752
530,8,21,100,0,4.06,36,20,6,5,2,3,1,0,1,0,white,M,50,2,48,50,CN,4.274866
531,8,9,1000,1,4.16,45,28,4,9,0,4,0,0,0,0,grey,S,50,3,42,50,CN,3.885161
532,2.66,3,100,1,2.67,12,1,4,2,0,5,0,0,0,0,yellow,S,1,1,30,50,CN,4.137582
533,8,85,20000,0,3.37,5685,1813,1162,1071,609,1030,0,0,0,0,other,XL,50,3,47,50,CN,4.156715
534,8,7,1000,1,3.55,120,47,21,20,15,17,0,0,0,0,blue,XS,49,2,42,50,CN,4.137452
535,3.67,9,5000,0,3.32,510,181,83,77,58,111,0,0,0,0,white,XL,15,1,111,50,CN,4.070618
536,12,81,20000,0,4.08,1799,960,346,285,97,111,0,0,0,0,white,M,50,3,38,50,CN,4.127921
537,13,11,20000,1,4.06,4378,2301,939,572,248,318,0,0,0,0,blue,S,50,3,43,50,CN,4.288493
538,9,8,5000,1,3.89,740,361,137,117,53,72,0,0,0,0,grey,XS,2,3,26,50,CN,4.047959
539,9,85,50,1,4.63,8,5,3,0,0,0,0,0,0,0,white,XS,18,3,36,50,CN,4.185185
540,8,7,100,0,3.38,42,16,6,7,4,9,0,0,0,0,yellow,XS,50,3,14,50,CN,3.838384
541,12,11,10000,0,4.14,3560,1950,776,428,184,222,0,0,0,0,blue,S,50,3,30,50,CN,3.984837
542,5,75,100,1,3.8,15,7,3,2,1,2,0,0,0,0,black,M,50,2,43,50,CN,3.889677
543,6,6,5000,0,4.27,901,528,197,105,32,39,1,0,1,0,black,XS,50,2,31,50,CN,4.176998
544,14,12,1000,0,3.7,511,211,107,89,39,65,0,0,0,0,yellow,S,29,4,27,50,CN,4.056888
545,8,7,5000,0,4.34,719,460,128,71,34,26,0,0,0,0,white,S,1,2,43,50,CN,4.013813
546,8,59,20000,1,4.03,5929,3030,1257,884,326,432,0,0,0,0,white,S,15,3,42,50,CN,4.083567
548,18,16,20000,0,4.23,4421,2638,851,473,213,246,0,0,0,0,dual,M,50,5,10,50,CN,4.387414
549,3.93,24,100,0,3.54,57,24,10,5,9,9,0,0,0,0,yellow,XS,2,1,28,50,CN,4.213422
550,11,10,100,1,3.12,25,5,6,5,5,4,0,0,0,0,other,S,9,3,55,50,CN,3.968061
551,6,6,100,1,3.67,27,9,8,5,2,3,0,0,0,0,brown,XXS,5,2,38,50,CN,4.040595
552,8,7,1000,0,4.37,578,367,122,50,15,24,0,0,0,0,yellow,XS,50,3,31,50,CN,4.179445
553,11,59,100,1,4.33,3,2,0,1,0,0,0,0,0,0,white,S,50,3,41,50,CN,3.955434
554,7,26,5000,0,4.01,542,283,111,69,29,50,0,0,0,0,white,S,50,2,37,50,CN,4.216695
555,12,11,100,1,5,0,0,0,0,0,0,0,0,0,0,yellow,XS,5,3,25,50,CN,4.5
556,11,10,100,1,3.56,71,29,10,15,6,11,0,0,0,0,green,XXXXL,50,3,35,50,CN,4.069015
557,11,10,100,0,3.96,98,46,24,14,6,8,0,0,0,0,red,M,50,2,42,50,CN,4.276726
558,3,3,50,0,4.25,4,3,0,0,1,0,0,0,0,0,other,XS,1,1,27,50,CN,4.035714
559,5,8,5000,1,3.51,747,270,138,157,64,118,0,0,0,0,grey,XS,1,2,40,50,CN,4.069536
560,9,43,1000,0,4.74,47,40,3,3,1,0,0,0,0,0,green,S,50,3,41,50,CN,4.002933
561,8,7,1000,0,3.61,233,91,57,28,17,40,0,0,0,0,pink,XS,1,2,26,50,CN,3.885538
562,9,8,20000,1,3.88,6360,3029,1251,982,455,643,0,0,0,0,other,XS,50,3,39,50,CN,4.098557
563,11,10,20000,0,3.73,8609,3624,1733,1531,761,960,0,0,0,0,black,S,50,3,41,50,CN,3.924677
564,11,84,20000,0,3.53,3572,1328,706,611,377,550,0,0,0,0,brown,XS,50,3,60,50,CN,4.017133
565,7,6,10000,0,4.34,3079,1891,631,367,99,91,1,0,1,0,other,M,41,2,37,50,CN,4.293241
566,3.93,4,100,1,4.4,10,7,2,0,0,1,0,0,0,0,blue,XS,11,1,20,50,SG,3.918755
567,7,6,100,1,3.67,18,7,3,5,1,2,0,0,0,0,green,M,44,2,23,50,CN,4.04517
568,8,7,100,0,4,13,5,5,1,2,0,0,0,0,0,dual,XS,5,2,23,50,CN,3.790698
569,7,6,5000,0,4.38,996,654,178,94,32,38,1,0,1,0,grey,XS,8,2,41,50,CN,3.946791
570,3.7,9,10,0,2.25,4,0,0,2,1,1,0,0,0,0,black,XXL,2,1,35,50,CN,3.777778
571,8,51,100,0,4.29,31,19,5,5,1,1,1,0,1,0,pink,S,50,2,43,50,CN,3.832535
572,8,7,1000,0,4.11,439,252,76,55,19,37,0,0,0,0,red,XS,50,2,31,50,CN,4.260596
573,3.94,8,100,0,3.9,21,10,5,2,2,2,0,0,0,0,green,XXS,1,1,39,50,CN,4.068783
574,15,13,1000,0,4.41,277,177,58,28,6,8,1,0,1,0,white,XS,50,4,32,50,CN,4.254335
575,5,5,1000,1,3.74,149,63,33,23,11,19,0,0,0,0,dual,M,7,2,36,50,CN,4.138885
576,5.77,5,100,1,4,4,1,2,1,0,0,0,0,0,0,green,S,45,1,31,50,CN,3.91574
577,4.67,4,100,1,2.88,82,18,11,21,7,25,0,0,0,0,blue,XS,5,1,25,50,CN,4.079365
578,11,10,100,0,3.29,49,15,8,12,4,10,0,0,0,0,blue,M,50,2,80,50,CN,3.732143
579,5.9,5,5000,0,3.26,531,171,92,91,58,119,0,0,0,0,white,XS,9,2,20,50,CN,4.055029
580,3.7,47,100,1,3.18,11,4,1,1,3,2,0,0,0,0,pink,XXS,9,1,38,50,CN,3.409471
581,5,5,1000,1,3.77,435,191,87,69,41,47,0,0,0,0,white,M,50,1,39,50,CN,4.288179
582,9,8,5000,0,3.65,878,381,145,144,83,125,0,0,0,0,grey,S,48,3,20,50,CN,3.986207
583,16,18,100,0,3.88,69,33,15,10,2,9,0,0,0,0,yellow,M,50,4,41,50,CN,3.82857
584,6,6,10000,0,4.34,1669,1032,341,185,57,54,0,0,0,0,green,OTHER,50,2,49,50,CN,4.32383
585,16,26,1000,0,3.67,450,184,85,85,42,54,1,1,0,0,other,S,11,4,28,50,CN,4.237543
586,3.76,4,1000,0,3.34,95,33,17,15,9,21,0,0,0,0,other,XS,3,1,22,50,CN,4.109621
587,8,30,1000,1,4.01,270,141,55,32,20,22,0,0,0,0,other,OTHER,50,3,57,50,CN,4.209313
588,11,10,100,1,3.13,45,11,11,7,5,11,0,0,0,0,blue,XS,1,3,26,50,CN,3.381868
589,8,7,100,1,3.33,3,1,1,0,0,1,0,0,0,0,blue,S,50,2,40,50,CN,4.368336
590,12,11,1000,0,4.05,614,339,114,70,34,57,0,0,0,0,black,S,50,3,42,50,CN,4.032956
591,8,9,5000,1,4.07,775,411,158,102,56,48,0,0,0,0,blue,S,50,2,43,50,CN,4.105967
592,11,10,100,1,3.32,28,11,3,3,6,5,0,0,0,0,blue,S,50,2,18,50,CN,4.324935
593,5,5,10000,0,3.94,2557,1228,552,394,165,218,0,0,0,0,blue,S,10,1,48,50,CN,3.884544
594,5,76,1000,1,3.77,404,173,87,68,31,45,1,0,0,1,black,S,1,2,45,50,CN,4.068665
595,7,6,1000,1,3.8,46,22,9,6,2,7,0,0,0,0,grey,S,50,2,35,50,CN,3.811276
596,8,7,5000,1,4.02,1269,639,288,173,72,97,0,0,0,0,brown,XXS,10,2,38,50,CN,4.054423
597,15,15,3,0,5,0,0,0,0,0,0,0,0,0,0,black,L,50,4,40,50,CN,4.252289
598,12,11,1000,0,3.81,341,163,63,48,21,46,0,0,0,0,dual,S,50,3,13,50,CN,4.150356
599,7,6,100,0,4.15,27,16,5,3,0,3,1,0,0,1,black,M,50,2,56,50,CN,4.135949
600,13,68,5000,1,3.97,1020,486,239,161,49,85,0,0,0,0,black,M,50,3,38,50,CN,4.256077
601,9,59,100,0,3.69,29,12,5,6,3,3,0,0,0,0,pink,S,50,3,42,50,CN,4.024242
602,5,5,100,0,3,45,14,3,10,5,13,0,0,0,0,pink,XS,50,2,35,50,CN,4.053972
603,14,93,1000,1,4.24,254,147,57,26,11,13,0,0,0,0,yellow,M,3,3,40,50,CN,4.201298
604,7,16,10000,1,3.94,1116,583,189,153,80,111,0,0,0,0,white,L,50,2,54,50,CN,4.145336
605,13,84,10000,1,4.07,2328,1184,545,329,116,154,0,0,0,0,black,S,50,3,41,50,CN,4.203401
606,2,6,1000,1,4.03,31,15,8,3,4,1,0,0,0,0,red,XS,1,1,35,50,CN,4.117445
607,4.73,7,100,1,4.4,86,57,16,6,4,3,1,0,1,0,green,S,1,1,35,50,CN,4.117445
608,11,37,20000,0,3.42,7596,2679,1403,1317,793,1404,0,0,0,0,black,S,50,3,39,50,CN,4.310188
609,8,122,5000,1,4,1355,716,272,155,75,137,1,1,0,0,pink,S,1,2,34,50,CN,4.199604
610,4.74,20,5000,0,4.05,784,410,160,113,44,57,0,0,0,0,white,S,50,1,40,50,CN,4.2939
611,8,7,10000,0,3.28,1649,570,245,276,190,368,0,0,0,0,red,S,11,2,30,50,CN,3.9824
612,8,7,100,0,3.83,6,3,1,1,0,1,0,0,0,0,white,XS,5,2,23,50,CN,3.545024
613,8,30,100,0,3.47,34,13,7,4,3,7,0,0,0,0,grey,M,50,3,35,50,CN,3.952584
614,5.95,6,100,1,3.21,48,14,13,4,3,14,0,0,0,0,yellow,OTHER,2,2,26,50,US,3.853576
615,3.65,9,100,1,3.38,8,3,2,0,1,2,2,1,0,1,green,XXS,1,1,81,50,CN,4.243249
616,2.81,3,5000,0,3.91,940,453,198,124,78,87,0,0,0,0,white,S,30,1,43,50,CN,4.105967
617,4.66,5,10000,0,4.28,1594,973,300,187,58,76,1,0,1,0,pink,S,50,1,41,50,CN,4.394591
618,5,5,10,0,5,0,0,0,0,0,0,0,0,0,0,white,S,50,2,8,50,CN,3.837209
619,5,16,1000,1,4.23,62,39,10,5,4,4,0,0,0,0,blue,XS,20,2,41,50,CN,4.029235
620,8,7,100,1,3.33,3,1,1,0,0,1,0,0,0,0,blue,S,50,2,40,50,CN,4.368336
621,13,11,1000,1,3.53,302,125,47,47,29,54,0,0,0,0,other,M,50,3,43,50,CN,3.865385
622,8,7,5000,0,4.3,830,523,147,87,32,41,1,0,1,0,other,S,50,3,36,50,CN,4.289674
623,8,85,100,0,3.5,2,0,1,1,0,0,0,0,0,0,blue,S,50,3,45,50,CN,3.987051
624,7,6,100,0,4.07,30,18,4,4,0,4,0,0,0,0,blue,XS,50,2,44,50,CN,4.155032
625,12,11,1000,1,3.37,928,378,116,117,102,215,0,0,0,0,red,S,1,3,32,50,CN,3.860659
626,5,5,1000,1,3.68,155,67,26,26,18,18,0,0,0,0,yellow,S,50,2,45,50,CN,3.867547
627,13,33,1000,1,3.88,122,59,27,14,6,16,0,0,0,0,grey,S,50,3,44,50,US,4.149123
628,14,75,10000,0,4.15,2514,1375,544,332,122,141,0,0,0,0,black,S,50,4,43,50,CN,4.070637
629,7,6,10000,1,3.48,2504,892,491,456,247,418,0,0,0,0,pink,XXS,6,2,39,50,CN,3.995606
630,6,6,20000,1,3.74,6509,2620,1456,1235,515,683,0,0,0,0,white,M,39,2,43,50,CN,4.113799
631,8,7,5000,1,4.1,1512,845,294,179,72,122,0,0,0,0,pink,S,50,3,43,50,CN,4.316244
633,11,10,100,1,3.54,13,5,3,1,2,2,0,0,0,0,black,XL,50,2,42,50,CN,4.155932
634,5.65,33,10,0,5,0,0,0,0,0,0,0,0,0,0,yellow,XXXXL,50,2,43,50,CN,4.037016
635,3.76,7,50,0,3.5,8,4,1,0,1,2,0,0,0,0,white,XXS,5,1,90,50,CN,3.880429
636,7,6,100,1,4.57,23,16,4,3,0,0,1,0,1,0,other,OTHER,50,2,27,50,CN,4.430936
637,4.67,4,10000,1,4.28,936,597,164,84,25,66,1,0,1,0,white,OTHER,50,1,138,50,CN,4.264659
638,11,10,100,0,3.29,49,15,8,12,4,10,0,0,0,0,blue,M,50,2,80,50,CN,3.732143
639,2.8,3,100,1,3.17,6,1,1,3,0,1,0,0,0,0,grey,XS,10,1,44,50,CN,4.258107
640,16,25,10,1,4.5,4,3,0,1,0,0,0,0,0,0,white,S,50,5,55,50,CN,4.014793
641,9,17,100,0,3.63,92,35,25,7,13,12,0,0,0,0,other,S,1,3,107,50,CN,4.289969
642,7,9,5000,1,3.83,1169,557,216,174,83,139,0,0,0,0,other,S,50,2,43,50,CN,4.134935
643,16,14,100,0,4,11,5,3,2,0,1,0,0,0,0,black,S,50,5,26,50,CN,4.148272
644,9,34,50,0,4,5,3,0,1,1,0,0,0,0,0,pink,S,50,3,61,50,US,4.458101
645,3,26,100,1,2,3,0,1,0,0,2,0,0,0,0,yellow,S,13,1,43,50,CN,3.954644
646,6,6,5000,1,3.83,1458,615,357,248,92,146,0,0,0,0,white,XXS,4,2,38,50,CN,4.102321
647,12,72,1000,0,3.93,566,284,107,78,43,54,0,0,0,0,black,S,50,3,38,50,CN,4.337467
648,6,34,100,0,3.8,10,4,4,0,0,2,0,0,0,0,white,L,50,2,41,50,CN,3.92892
649,13,13,1000,0,4.16,138,82,27,10,7,12,1,0,1,0,pink,S,50,3,41,50,CN,3.981337
650,9,19,5000,1,3.97,588,317,100,66,44,61,0,0,0,0,white,M,50,3,64,50,CN,4.015241
651,9,26,20000,0,3.6,1193,500,218,171,110,194,0,0,0,0,blue,S,50,3,43,50,CN,3.872044
652,5,5,100,0,3.06,65,18,10,13,6,18,0,0,0,0,yellow,XS,50,1,13,50,CN,4.150356
653,16,84,100,0,3.41,27,11,5,3,0,8,0,0,0,0,black,S,50,4,39,50,CN,4.048994
654,11,14,20000,1,3.76,8029,3689,1502,1160,592,1086,0,0,0,0,black,S,19,2,43,50,CN,4.137106
655,2,10,100,0,3.2,10,3,1,3,1,2,0,0,0,0,white,XXS,1,1,41,50,CN,3.990638
656,8,7,100,0,3.43,23,9,4,2,4,4,0,0,0,0,pink,S,50,2,43,50,CN,4.130946
657,7,7,10000,0,3.55,793,303,154,134,81,121,0,0,0,0,blue,S,50,2,45,50,CN,3.987051
658,14,12,1000,0,3.82,176,88,30,22,11,25,0,0,0,0,black,OTHER,5,4,42,50,CN,4.295792
659,12,26,5000,0,4.16,663,385,119,84,28,47,0,0,0,0,white,S,50,3,43,50,CN,4.100616
660,7,6,100,0,3.72,47,19,12,6,4,6,0,0,0,0,green,XS,50,2,22,50,CN,4.127839
661,8,7,100,0,2.79,14,5,1,0,2,6,2,1,0,1,brown,S,50,7,41,50,CN,4.336708
662,8,7,1000,0,3.91,102,50,20,15,7,10,0,0,0,0,blue,S,50,3,37,50,CN,4.097303
663,14,86,1000,0,4.08,546,302,108,58,35,43,0,0,0,0,other,S,50,3,17,50,CN,4.265472
664,6,32,5000,0,3.47,536,213,89,81,44,109,0,0,0,0,white,S,50,2,18,50,CN,3.89889
665,11,10,20000,1,3.63,2633,1097,482,430,227,397,0,0,0,0,grey,S,50,2,35,50,CN,3.924685
666,8,26,1000,1,4.19,54,35,7,4,3,5,1,0,1,0,grey,S,50,3,43,50,CN,4.04964
667,14,12,10,1,4,2,1,0,1,0,0,0,0,0,0,black,XS,1,4,22,50,CN,3.875486
668,5,127,100,0,2.79,19,4,4,2,2,7,0,0,0,0,other,S,18,2,54,50,CN,4.225393
669,11,10,100,0,4.25,20,12,4,2,1,1,0,0,0,0,other,S,50,3,33,50,CN,4.230556
670,4.81,30,3,0,5,0,0,0,0,0,0,0,0,0,0,green,XS,5,1,43,50,CN,3.990508
671,9,21,100,0,3.51,47,17,10,6,8,6,0,0,0,0,green,M,7,3,34,50,CN,4.11387
672,11,70,10,0,2,2,0,0,0,2,0,0,0,0,0,pink,S,1,2,62,50,US,3.873106
673,12,11,1000,1,3.85,398,188,75,64,29,42,0,0,0,0,blue,S,50,3,58,50,CN,3.863697
674,6,140,1000,0,4.09,538,299,105,63,25,46,0,0,0,0,red,XS,44,2,18,50,CN,4.03125
675,3.87,15,100,1,4.53,43,32,6,3,0,2,1,1,0,0,grey,OTHER,5,1,67,50,CN,4.232171
676,5,5,50,0,5,1,1,0,0,0,0,0,0,0,0,yellow,XS,5,2,47,50,CN,3.75
677,11,11,1000,0,3.75,213,97,35,38,16,27,0,0,0,0,blue,S,50,3,18,50,CN,3.89889
678,8,7,10000,0,3.54,2006,748,417,331,194,316,0,0,0,0,white,XS,50,3,31,50,CN,4.000143
680,14,25,100,1,3.8,50,23,9,8,5,5,0,0,0,0,green,XS,2,4,39,50,CN,3.908696
681,3,3,1000,1,3.08,109,26,25,17,14,27,0,0,0,0,black,XXS,1,1,38,50,CN,3.964592
682,9,8,10000,1,3.91,3101,1506,654,417,217,307,0,0,0,0,red,S,7,3,41,50,CN,4.079224
683,3.83,4,100,0,3.57,67,27,15,6,7,12,0,0,0,0,red,XS,1,1,38,50,CN,3.95879
684,6,6,100,1,3.67,27,9,8,5,2,3,0,0,0,0,brown,XXS,5,2,38,50,CN,4.040595
685,9,8,5000,0,3.08,777,213,133,133,97,201,0,0,0,0,green,S,50,3,24,50,CN,3.908535
686,12,16,10000,0,3.01,1322,373,194,213,152,390,0,0,0,0,red,S,50,3,18,50,CN,3.89889
687,7,159,5000,0,3.39,1632,584,289,276,149,334,0,0,0,0,green,S,50,2,41,50,CN,4.081783
688,11,10,10000,1,4.09,2324,1222,492,345,117,148,0,0,0,0,other,L,50,3,35,50,CN,4.089677
689,3.76,7,50,0,3.5,8,4,1,0,1,2,0,0,0,0,white,XXS,5,1,90,50,CN,3.880429
690,11,159,1000,0,3.67,585,237,129,84,59,76,0,0,0,0,white,XS,50,2,109,50,CN,3.878023
691,11,26,1000,0,3.95,596,304,112,86,36,58,0,0,0,0,red,XXL,50,2,33,50,CN,3.999819
692,13,30,20000,0,2.93,3421,863,469,621,510,958,0,0,0,0,other,M,50,3,45,50,CN,4.096667
693,5.77,9,100,0,2.9,62,16,8,13,4,21,0,0,0,0,pink,S,50,2,43,50,CN,4.002935
694,5,5,100,0,3.91,43,22,9,4,2,6,0,0,0,0,brown,XS,1,2,24,50,CN,3.908535
695,11,10,5000,0,3.34,1897,669,302,328,196,402,0,0,0,0,white,XS,3,3,30,50,CN,3.958304
696,6,17,100,0,3.47,55,22,9,6,9,9,0,0,0,0,green,XXXL,50,2,49,50,CN,4.216278
697,5,5,1000,0,3.34,252,80,44,57,23,48,0,0,0,0,blue,XS,15,2,41,50,CN,4.094745
698,6,7,50,0,2.67,3,1,0,0,1,1,0,0,0,0,pink,S,46,2,8,50,CN,4.058952
699,8,7,1000,1,3.47,378,145,67,54,44,68,0,0,0,0,blue,XS,5,2,137,50,CN,4.064727
700,11,10,1000,1,3.74,54,23,11,10,3,7,0,0,0,0,black,XS,50,3,41,50,CN,3.954443
701,5,127,100,0,2.79,19,4,4,2,2,7,0,0,0,0,other,S,18,2,54,50,CN,4.225393
702,7,6,1000,1,3.28,141,44,29,21,17,30,0,0,0,0,yellow,XS,7,2,23,50,CN,4.04517
703,12,11,10000,0,3.25,1276,431,195,205,146,299,0,0,0,0,red,S,15,3,11,50,CN,3.794739
704,2,9,100,1,3.67,12,5,3,1,1,2,0,0,0,0,red,XS,1,1,41,50,CN,3.801802
705,4,4,100,1,3.1,21,4,5,5,3,4,0,0,0,0,dual,XXS,5,1,25,50,CN,4.078222
706,11,11,10000,0,3.75,1520,660,322,231,119,188,0,0,0,0,black,S,50,3,60,50,US,4.18084
707,13,15,100,0,3.49,55,21,11,6,8,9,1,0,0,1,green,OTHER,2,3,33,50,CN,4.428571
708,6,17,10000,0,4.35,3279,2091,612,336,109,131,1,0,1,0,black,OTHER,3,2,40,50,CN,4.143666
709,12,100,100,0,3.68,40,16,8,7,5,4,0,0,0,0,other,OTHER,50,3,28,50,CN,4.24359
710,12,11,5000,0,3.96,247,135,37,32,17,26,0,0,0,0,brown,S,50,3,41,50,CN,4.105778
711,14,126,100,1,4.09,150,76,37,19,10,8,0,0,0,0,red,S,50,4,40,50,CN,4.184732
712,11,10,100,1,4.38,8,6,1,0,0,1,0,0,0,0,pink,S,50,2,139,50,CN,4.283333
713,14,97,100,0,4.23,44,20,16,7,0,1,0,0,0,0,pink,S,3,4,36,50,CN,4.210706
714,9,9,1000,0,3.37,238,86,40,37,26,49,0,0,0,0,white,XS,13,3,41,50,CN,3.893845
715,11,10,100,1,3.8,10,5,1,2,1,1,0,0,0,0,yellow,XS,10,2,26,50,CN,3.94332
716,3.7,58,5000,1,3.47,835,342,113,143,68,169,0,0,0,0,beige,OTHER,50,1,118,50,CN,4.189844
717,9,48,10000,1,4.02,840,439,171,102,60,68,0,0,0,0,blue,S,50,3,43,50,CN,4.105967
718,3.85,7,1000,1,4.18,142,81,26,22,6,7,0,0,0,0,green,S,1,1,35,50,CN,4.117445
719,8,49,1000,1,3.49,154,55,33,25,15,26,0,0,0,0,other,XS,2,2,22,50,CN,3.988934
720,14,12,1000,1,3.87,186,90,38,24,12,22,0,0,0,0,brown,OTHER,10,4,26,50,CN,3.729167
721,11,250,20000,0,3.64,3397,1342,691,618,301,445,0,0,0,0,white,S,50,3,47,50,CN,4.156715
